GAS_ZONES,TIMESERIES,LNG_import_ref_quantity
FL,20021119,0
GA,20021119,261449.800761652
MT,20021119,0
LA,20021119,445040.584897506
MS,20021119,0
ME,20021119,0
CA,20021119,0
MA,20021119,462278.322775402
ID,20021119,0
NH,20021119,0
ND,20021119,0
MI,20021119,0
VT,20021119,0
MN,20021119,0
WA,20021102,0
MI,20021102,0
TX,20021102,0
MT,20021102,0
FL,20021102,0
MS,20021102,0
MN,20021102,0
NH,20021102,0
VT,20021102,0
ME,20021102,0
NY,20021102,0
ID,20021102,0
CA,20021102,0
AZ,20021102,0
ND,20021102,0
GA,20021102,261449.800761652
LA,20021102,445040.584897506
MD,20021102,360715.800125463
MA,20021102,462278.322775402
CA,20021120,0
MT,20021120,0
MI,20021120,0
ND,20021120,0
AZ,20021120,0
TX,20021120,0
MN,20021120,0
WA,20021120,0
ID,20021120,0
GA,20021120,261449.800761652
MS,20021120,0
VT,20021120,0
MD,20021120,360715.800125463
ME,20021120,0
NY,20021120,0
FL,20021120,0
LA,20021120,445040.584897506
MA,20021120,462278.322775402
NH,20021120,0
MT,20021121,0
CA,20021121,0
MD,20021121,360715.800125463
WA,20021121,0
ID,20021121,0
LA,20021121,445040.584897506
TX,20021121,0
ND,20021121,0
MI,20021121,0
NY,20021121,0
FL,20021121,0
GA,20021121,261449.800761652
MS,20021121,0
VT,20021121,0
MN,20021121,0
MA,20021121,462278.322775402
ME,20021121,0
NH,20021121,0
AZ,20021121,0
MD,20021122,360715.800125463
ND,20021122,0
MT,20021122,0
CA,20021122,0
MS,20021122,0
FL,20021122,0
MI,20021122,0
WA,20021122,0
GA,20021122,261449.800761652
ME,20021122,0
AZ,20021122,0
TX,20021122,0
ID,20021122,0
LA,20021122,445040.584897506
MA,20021122,462278.322775402
MN,20021122,0
NY,20021122,0
NH,20021122,0
VT,20021122,0
MD,20021123,360715.800125463
WA,20021123,0
MS,20021123,0
MT,20021123,0
VT,20021123,0
CA,20021123,0
MI,20021123,0
GA,20021123,261449.800761652
TX,20021123,0
FL,20021123,0
NY,20021123,0
ME,20021123,0
LA,20021123,445040.584897506
ND,20021123,0
MN,20021123,0
MA,20021123,462278.322775402
AZ,20021123,0
ID,20021123,0
NH,20021123,0
CA,20021124,0
MD,20021124,360715.800125463
MA,20021124,462278.322775402
MT,20021124,0
LA,20021124,445040.584897506
FL,20021124,0
ND,20021124,0
ME,20021124,0
VT,20021124,0
MS,20021124,0
MN,20021124,0
GA,20021124,261449.800761652
MI,20021124,0
TX,20021124,0
WA,20021124,0
ID,20021124,0
AZ,20021124,0
NH,20021124,0
NY,20021124,0
MS,20021125,0
NY,20021125,0
MA,20021125,462278.322775402
GA,20021125,261449.800761652
CA,20021125,0
ME,20021125,0
MI,20021125,0
NH,20021125,0
LA,20021125,445040.584897506
FL,20021125,0
TX,20021125,0
ND,20021125,0
MN,20021125,0
AZ,20021125,0
MD,20021125,360715.800125463
MT,20021125,0
VT,20021125,0
WA,20021125,0
ID,20021125,0
LA,20021126,445040.584897506
WA,20021126,0
MA,20021126,462278.322775402
ME,20021126,0
MD,20021126,360715.800125463
NY,20021126,0
TX,20021126,0
GA,20021126,261449.800761652
MI,20021126,0
ND,20021126,0
AZ,20021126,0
MN,20021126,0
MT,20021126,0
CA,20021126,0
ID,20021126,0
VT,20021126,0
NH,20021126,0
MS,20021126,0
FL,20021126,0
MN,20021127,0
LA,20021127,445040.584897506
NY,20021127,0
ID,20021127,0
ME,20021127,0
MA,20021127,462278.322775402
MS,20021127,0
GA,20021127,261449.800761652
MT,20021127,0
MI,20021127,0
AZ,20021127,0
CA,20021127,0
MD,20021127,360715.800125463
FL,20021127,0
WA,20021127,0
ND,20021127,0
VT,20021127,0
NH,20021127,0
TX,20021127,0
ID,20021128,0
VT,20021128,0
ND,20021128,0
WA,20021128,0
GA,20021128,261449.800761652
MA,20021128,462278.322775402
CA,20021128,0
FL,20021128,0
MN,20021128,0
NH,20021128,0
TX,20021128,0
NY,20021128,0
MI,20021128,0
MS,20021128,0
AZ,20021128,0
LA,20021128,445040.584897506
ME,20021128,0
MD,20021128,360715.800125463
MT,20021128,0
GA,20021129,261449.800761652
LA,20021129,445040.584897506
MI,20021129,0
FL,20021129,0
NY,20021129,0
CA,20021129,0
ND,20021129,0
WA,20021129,0
ME,20021129,0
MT,20021129,0
MD,20021129,360715.800125463
AZ,20021129,0
MN,20021129,0
TX,20021129,0
NH,20021129,0
VT,20021129,0
ID,20021129,0
MA,20021129,462278.322775402
MS,20021129,0
MI,20021103,0
AZ,20021103,0
GA,20021103,261449.800761652
CA,20021103,0
WA,20021103,0
ND,20021103,0
NY,20021103,0
TX,20021103,0
FL,20021103,0
MN,20021103,0
NH,20021103,0
MS,20021103,0
VT,20021103,0
LA,20021103,445040.584897506
ID,20021103,0
MA,20021103,462278.322775402
ME,20021103,0
MD,20021103,360715.800125463
MT,20021103,0
NY,20021130,0
WA,20021130,0
MS,20021130,0
ID,20021130,0
VT,20021130,0
MN,20021130,0
FL,20021130,0
MA,20021130,462278.322775402
ND,20021130,0
MT,20021130,0
AZ,20021130,0
MI,20021130,0
TX,20021130,0
GA,20021130,261449.800761652
ME,20021130,0
MD,20021130,360715.800125463
LA,20021130,445040.584897506
CA,20021130,0
NH,20021130,0
MI,20021104,0
FL,20021104,0
MN,20021104,0
NH,20021104,0
LA,20021104,445040.584897506
WA,20021104,0
CA,20021104,0
MD,20021104,360715.800125463
ND,20021104,0
MS,20021104,0
VT,20021104,0
AZ,20021104,0
MT,20021104,0
NY,20021104,0
ME,20021104,0
ID,20021104,0
MA,20021104,462278.322775402
GA,20021104,261449.800761652
TX,20021104,0
ND,20021105,0
TX,20021105,0
FL,20021105,0
MD,20021105,360715.800125463
AZ,20021105,0
ME,20021105,0
NH,20021105,0
WA,20021105,0
MT,20021105,0
MA,20021105,462278.322775402
MN,20021105,0
MS,20021105,0
CA,20021105,0
ID,20021105,0
NY,20021105,0
MI,20021105,0
LA,20021105,445040.584897506
VT,20021105,0
GA,20021105,261449.800761652
ID,20021106,0
MA,20021106,462278.322775402
WA,20021106,0
ND,20021106,0
LA,20021106,445040.584897506
ME,20021106,0
MI,20021106,0
MS,20021106,0
MD,20021106,360715.800125463
NH,20021106,0
MN,20021106,0
NY,20021106,0
FL,20021106,0
TX,20021106,0
VT,20021106,0
MT,20021106,0
AZ,20021106,0
GA,20021106,261449.800761652
CA,20021106,0
WA,20021107,0
MS,20021107,0
MI,20021107,0
LA,20021107,445040.584897506
ME,20021107,0
ID,20021107,0
MT,20021107,0
MA,20021107,462278.322775402
CA,20021107,0
AZ,20021107,0
MD,20021107,360715.800125463
NY,20021107,0
TX,20021107,0
MN,20021107,0
ND,20021107,0
NH,20021107,0
FL,20021107,0
VT,20021107,0
GA,20021107,261449.800761652
MN,20021108,0
ME,20021108,0
LA,20021108,445040.584897506
AZ,20021108,0
GA,20021108,261449.800761652
MA,20021108,462278.322775402
TX,20021108,0
MS,20021108,0
WA,20021108,0
MT,20021108,0
CA,20021108,0
VT,20021108,0
ID,20021108,0
FL,20021108,0
NH,20021108,0
ND,20021108,0
NY,20021108,0
MD,20021108,360715.800125463
MI,20021108,0
MN,20021109,0
MI,20021109,0
ME,20021109,0
FL,20021109,0
NY,20021109,0
ND,20021109,0
CA,20021109,0
MD,20021109,360715.800125463
MT,20021109,0
MS,20021109,0
LA,20021109,445040.584897506
TX,20021109,0
VT,20021109,0
ID,20021109,0
GA,20021109,261449.800761652
AZ,20021109,0
WA,20021109,0
MA,20021109,462278.322775402
NH,20021109,0
ND,20021201,0
ID,20021201,0
NH,20021201,0
AZ,20021201,0
MA,20021201,395751.996512045
MS,20021201,0
VT,20021201,0
MD,20021201,308805.304164022
FL,20021201,0
TX,20021201,0
MI,20021201,0
MN,20021201,0
WA,20021201,0
ME,20021201,0
CA,20021201,0
MT,20021201,0
GA,20021201,223824.643167122
NY,20021201,0
LA,20021201,380994.936004489
MD,20021210,308805.304164022
CA,20021210,0
NY,20021210,0
GA,20021210,223824.643167122
MT,20021210,0
MA,20021210,395751.996512045
ME,20021210,0
ID,20021210,0
FL,20021210,0
WA,20021210,0
NH,20021210,0
AZ,20021210,0
VT,20021210,0
MN,20021210,0
MI,20021210,0
TX,20021210,0
MS,20021210,0
ND,20021210,0
LA,20021210,380994.936004489
VT,20021211,0
MD,20021211,308805.304164022
CA,20021211,0
TX,20021211,0
ID,20021211,0
MT,20021211,0
MI,20021211,0
LA,20021211,380994.936004489
NY,20021211,0
AZ,20021211,0
GA,20021211,223824.643167122
FL,20021211,0
WA,20021211,0
MN,20021211,0
MS,20021211,0
NH,20021211,0
MA,20021211,395751.996512045
ME,20021211,0
ND,20021211,0
MD,20021212,308805.304164022
MS,20021212,0
VT,20021212,0
WA,20021212,0
FL,20021212,0
ID,20021212,0
NH,20021212,0
CA,20021212,0
MN,20021212,0
LA,20021212,380994.936004489
GA,20021212,223824.643167122
AZ,20021212,0
ND,20021212,0
NY,20021212,0
ME,20021212,0
MA,20021212,395751.996512045
MI,20021212,0
MT,20021212,0
TX,20021212,0
FL,20021213,0
ME,20021213,0
MD,20021213,308805.304164022
AZ,20021213,0
CA,20021213,0
MS,20021213,0
ID,20021213,0
MI,20021213,0
VT,20021213,0
MA,20021213,395751.996512045
NH,20021213,0
NY,20021213,0
ND,20021213,0
MN,20021213,0
GA,20021213,223824.643167122
WA,20021213,0
LA,20021213,380994.936004489
TX,20021213,0
MT,20021213,0
CA,20021214,0
VT,20021214,0
MD,20021214,308805.304164022
MI,20021214,0
AZ,20021214,0
MA,20021214,395751.996512045
FL,20021214,0
NY,20021214,0
NH,20021214,0
GA,20021214,223824.643167122
ND,20021214,0
WA,20021214,0
MT,20021214,0
TX,20021214,0
MS,20021214,0
MN,20021214,0
ME,20021214,0
ID,20021214,0
LA,20021214,380994.936004489
MN,20021215,0
VT,20021215,0
MD,20021215,308805.304164022
FL,20021215,0
AZ,20021215,0
TX,20021215,0
MT,20021215,0
LA,20021215,380994.936004489
GA,20021215,223824.643167122
NH,20021215,0
MA,20021215,395751.996512045
CA,20021215,0
NY,20021215,0
ID,20021215,0
MI,20021215,0
WA,20021215,0
MS,20021215,0
ND,20021215,0
ME,20021215,0
MI,20021216,0
MD,20021216,308805.304164022
ID,20021216,0
MT,20021216,0
ME,20021216,0
VT,20021216,0
MN,20021216,0
MA,20021216,395751.996512045
FL,20021216,0
LA,20021216,380994.936004489
CA,20021216,0
MS,20021216,0
NH,20021216,0
GA,20021216,223824.643167122
TX,20021216,0
WA,20021216,0
ND,20021216,0
AZ,20021216,0
NY,20021216,0
MA,20021217,395751.996512045
GA,20021217,223824.643167122
ID,20021217,0
MN,20021217,0
NY,20021217,0
MI,20021217,0
WA,20021217,0
AZ,20021217,0
MD,20021217,308805.304164022
ME,20021217,0
MS,20021217,0
NH,20021217,0
ND,20021217,0
LA,20021217,380994.936004489
TX,20021217,0
FL,20021217,0
MT,20021217,0
VT,20021217,0
CA,20021217,0
MI,20021218,0
MN,20021218,0
TX,20021218,0
NH,20021218,0
MS,20021218,0
ID,20021218,0
LA,20021218,380994.936004489
MA,20021218,395751.996512045
GA,20021218,223824.643167122
WA,20021218,0
VT,20021218,0
ND,20021218,0
NY,20021218,0
ME,20021218,0
FL,20021218,0
AZ,20021218,0
MD,20021218,308805.304164022
MT,20021218,0
CA,20021218,0
LA,20021219,380994.936004489
MT,20021219,0
ME,20021219,0
VT,20021219,0
CA,20021219,0
MD,20021219,308805.304164022
ID,20021219,0
AZ,20021219,0
NY,20021219,0
WA,20021219,0
NH,20021219,0
MI,20021219,0
FL,20021219,0
MS,20021219,0
ND,20021219,0
MN,20021219,0
MA,20021219,395751.996512045
TX,20021219,0
GA,20021219,223824.643167122
CA,20021202,0
LA,20021202,380994.936004489
ME,20021202,0
ID,20021202,0
ND,20021202,0
VT,20021202,0
GA,20021202,223824.643167122
MN,20021202,0
AZ,20021202,0
MI,20021202,0
MD,20021202,308805.304164022
MT,20021202,0
NH,20021202,0
TX,20021202,0
MA,20021202,395751.996512045
WA,20021202,0
FL,20021202,0
MS,20021202,0
NY,20021202,0
NH,20021220,0
MS,20021220,0
MN,20021220,0
GA,20021220,223824.643167122
MA,20021220,395751.996512045
LA,20021220,380994.936004489
WA,20021220,0
ND,20021220,0
CA,20021220,0
ID,20021220,0
NY,20021220,0
MI,20021220,0
AZ,20021220,0
MD,20021220,308805.304164022
TX,20021220,0
MT,20021220,0
FL,20021220,0
ME,20021220,0
VT,20021220,0
MA,20021221,395751.996512045
NH,20021221,0
AZ,20021221,0
VT,20021221,0
FL,20021221,0
CA,20021221,0
MI,20021221,0
MN,20021221,0
LA,20021221,380994.936004489
WA,20021221,0
ID,20021221,0
ME,20021221,0
GA,20021221,223824.643167122
ND,20021221,0
NY,20021221,0
MS,20021221,0
TX,20021221,0
MT,20021221,0
MD,20021221,308805.304164022
NH,20021222,0
GA,20021222,223824.643167122
ID,20021222,0
ME,20021222,0
WA,20021222,0
FL,20021222,0
TX,20021222,0
MN,20021222,0
NY,20021222,0
MA,20021222,395751.996512045
ND,20021222,0
LA,20021222,380994.936004489
MS,20021222,0
MT,20021222,0
AZ,20021222,0
CA,20021222,0
MI,20021222,0
VT,20021222,0
MD,20021222,308805.304164022
ME,20021223,0
ID,20021223,0
AZ,20021223,0
FL,20021223,0
WA,20021223,0
TX,20021223,0
CA,20021223,0
GA,20021223,223824.643167122
NH,20021223,0
MA,20021223,395751.996512045
MD,20021223,308805.304164022
NY,20021223,0
MI,20021223,0
LA,20021223,380994.936004489
MS,20021223,0
MT,20021223,0
MN,20021223,0
VT,20021223,0
ND,20021223,0
MA,20021224,395751.996512045
ME,20021224,0
CA,20021224,0
ID,20021224,0
WA,20021224,0
MS,20021224,0
VT,20021224,0
NH,20021224,0
MI,20021224,0
NY,20021224,0
TX,20021224,0
GA,20021224,223824.643167122
MT,20021224,0
FL,20021224,0
MD,20021224,308805.304164022
AZ,20021224,0
ND,20021224,0
LA,20021224,380994.936004489
MN,20021224,0
AZ,20021225,0
NY,20021225,0
VT,20021225,0
MN,20021225,0
GA,20021225,223824.643167122
MA,20021225,395751.996512045
WA,20021225,0
MI,20021225,0
MS,20021225,0
NH,20021225,0
LA,20021225,380994.936004489
ME,20021225,0
ID,20021225,0
TX,20021225,0
CA,20021225,0
FL,20021225,0
ND,20021225,0
MD,20021225,308805.304164022
MT,20021225,0
MA,20021226,395751.996512045
MN,20021226,0
MS,20021226,0
GA,20021226,223824.643167122
AZ,20021226,0
MD,20021226,308805.304164022
NY,20021226,0
ND,20021226,0
CA,20021226,0
MI,20021226,0
FL,20021226,0
ID,20021226,0
LA,20021226,380994.936004489
MT,20021226,0
NH,20021226,0
ME,20021226,0
WA,20021226,0
VT,20021226,0
TX,20021226,0
AZ,20021227,0
MI,20021227,0
MS,20021227,0
MA,20021227,395751.996512045
ME,20021227,0
FL,20021227,0
NH,20021227,0
TX,20021227,0
VT,20021227,0
MD,20021227,308805.304164022
ND,20021227,0
GA,20021227,223824.643167122
NY,20021227,0
ID,20021227,0
LA,20021227,380994.936004489
MT,20021227,0
CA,20021227,0
MN,20021227,0
WA,20021227,0
NY,20021228,0
ME,20021228,0
ND,20021228,0
AZ,20021228,0
WA,20021228,0
TX,20021228,0
LA,20021228,380994.936004489
NH,20021228,0
MS,20021228,0
MA,20021228,395751.996512045
ID,20021228,0
VT,20021228,0
GA,20021228,223824.643167122
FL,20021228,0
CA,20021228,0
MI,20021228,0
MD,20021228,308805.304164022
MT,20021228,0
MN,20021228,0
NH,20021229,0
ID,20021229,0
MD,20021229,308805.304164022
ND,20021229,0
CA,20021229,0
MT,20021229,0
TX,20021229,0
VT,20021229,0
MS,20021229,0
MN,20021229,0
MA,20021229,395751.996512045
ME,20021229,0
FL,20021229,0
AZ,20021229,0
WA,20021229,0
NY,20021229,0
LA,20021229,380994.936004489
GA,20021229,223824.643167122
MI,20021229,0
ND,20021203,0
VT,20021203,0
CA,20021203,0
ME,20021203,0
GA,20021203,223824.643167122
LA,20021203,380994.936004489
MD,20021203,308805.304164022
ID,20021203,0
MI,20021203,0
NH,20021203,0
FL,20021203,0
AZ,20021203,0
MA,20021203,395751.996512045
MT,20021203,0
TX,20021203,0
NY,20021203,0
WA,20021203,0
MS,20021203,0
MN,20021203,0
FL,20021230,0
NY,20021230,0
ND,20021230,0
AZ,20021230,0
MT,20021230,0
MD,20021230,308805.304164022
GA,20021230,223824.643167122
MA,20021230,395751.996512045
MS,20021230,0
MI,20021230,0
MN,20021230,0
TX,20021230,0
ID,20021230,0
CA,20021230,0
LA,20021230,380994.936004489
ME,20021230,0
VT,20021230,0
NH,20021230,0
WA,20021230,0
NH,20021231,0
AZ,20021231,0
FL,20021231,0
MI,20021231,0
VT,20021231,0
MS,20021231,0
CA,20021231,0
MN,20021231,0
ND,20021231,0
ID,20021231,0
ME,20021231,0
MD,20021231,308805.304164022
MA,20021231,395751.996512045
NY,20021231,0
GA,20021231,223824.643167122
TX,20021231,0
WA,20021231,0
MT,20021231,0
LA,20021231,380994.936004489
MA,20021204,395751.996512045
LA,20021204,380994.936004489
MD,20021204,308805.304164022
MT,20021204,0
VT,20021204,0
CA,20021204,0
ID,20021204,0
WA,20021204,0
NY,20021204,0
MI,20021204,0
MS,20021204,0
GA,20021204,223824.643167122
TX,20021204,0
AZ,20021204,0
NH,20021204,0
ME,20021204,0
MN,20021204,0
ND,20021204,0
FL,20021204,0
LA,20021205,380994.936004489
CA,20021205,0
GA,20021205,223824.643167122
MI,20021205,0
MA,20021205,395751.996512045
NY,20021205,0
MT,20021205,0
ND,20021205,0
VT,20021205,0
ID,20021205,0
MD,20021205,308805.304164022
FL,20021205,0
MS,20021205,0
TX,20021205,0
AZ,20021205,0
NH,20021205,0
ME,20021205,0
WA,20021205,0
MN,20021205,0
MN,20021206,0
MS,20021206,0
ID,20021206,0
NH,20021206,0
VT,20021206,0
NY,20021206,0
TX,20021206,0
MI,20021206,0
LA,20021206,380994.936004489
GA,20021206,223824.643167122
MD,20021206,308805.304164022
ND,20021206,0
MT,20021206,0
CA,20021206,0
FL,20021206,0
MA,20021206,395751.996512045
AZ,20021206,0
ME,20021206,0
WA,20021206,0
GA,20021207,223824.643167122
AZ,20021207,0
MN,20021207,0
LA,20021207,380994.936004489
MD,20021207,308805.304164022
NY,20021207,0
MI,20021207,0
NH,20021207,0
VT,20021207,0
ID,20021207,0
MA,20021207,395751.996512045
MT,20021207,0
FL,20021207,0
MS,20021207,0
ND,20021207,0
ME,20021207,0
TX,20021207,0
WA,20021207,0
CA,20021207,0
MD,20021208,308805.304164022
MT,20021208,0
GA,20021208,223824.643167122
MA,20021208,395751.996512045
CA,20021208,0
ID,20021208,0
NY,20021208,0
LA,20021208,380994.936004489
MS,20021208,0
MN,20021208,0
VT,20021208,0
AZ,20021208,0
ND,20021208,0
FL,20021208,0
WA,20021208,0
MI,20021208,0
NH,20021208,0
ME,20021208,0
TX,20021208,0
CA,20021209,0
LA,20021209,380994.936004489
NH,20021209,0
ME,20021209,0
MS,20021209,0
ND,20021209,0
MD,20021209,308805.304164022
GA,20021209,223824.643167122
FL,20021209,0
MA,20021209,395751.996512045
WA,20021209,0
MT,20021209,0
NY,20021209,0
VT,20021209,0
TX,20021209,0
MN,20021209,0
AZ,20021209,0
MI,20021209,0
ID,20021209,0
MA,20020201,457375.77299279
ME,20020201,0
TX,20020201,0
NH,20020201,0
LA,20020201,440320.844612815
NY,20020201,0
MD,20020201,356890.340266406
FL,20020201,0
MN,20020201,0
VT,20020201,0
MI,20020201,0
GA,20020201,258677.075758687
ID,20020201,0
MS,20020201,0
ND,20020201,0
WA,20020201,0
MT,20020201,0
AZ,20020201,0
CA,20020201,0
GA,20020210,258677.075758687
CA,20020210,0
ID,20020210,0
MI,20020210,0
MN,20020210,0
ND,20020210,0
TX,20020210,0
FL,20020210,0
AZ,20020210,0
LA,20020210,440320.844612815
NH,20020210,0
MA,20020210,457375.77299279
ME,20020210,0
VT,20020210,0
MT,20020210,0
NY,20020210,0
WA,20020210,0
MD,20020210,356890.340266406
MS,20020210,0
MN,20020211,0
ID,20020211,0
MT,20020211,0
GA,20020211,258677.075758687
LA,20020211,440320.844612815
CA,20020211,0
MS,20020211,0
NY,20020211,0
NH,20020211,0
VT,20020211,0
AZ,20020211,0
ND,20020211,0
MI,20020211,0
WA,20020211,0
TX,20020211,0
ME,20020211,0
MD,20020211,356890.340266406
MA,20020211,457375.77299279
FL,20020211,0
CA,20020212,0
FL,20020212,0
TX,20020212,0
ME,20020212,0
WA,20020212,0
AZ,20020212,0
LA,20020212,440320.844612815
GA,20020212,258677.075758687
VT,20020212,0
ND,20020212,0
MA,20020212,457375.77299279
MD,20020212,356890.340266406
MN,20020212,0
NY,20020212,0
MS,20020212,0
ID,20020212,0
MI,20020212,0
NH,20020212,0
MT,20020212,0
NY,20020213,0
VT,20020213,0
MN,20020213,0
CA,20020213,0
FL,20020213,0
MI,20020213,0
MT,20020213,0
MD,20020213,356890.340266406
MA,20020213,457375.77299279
AZ,20020213,0
ME,20020213,0
NH,20020213,0
ND,20020213,0
LA,20020213,440320.844612815
TX,20020213,0
ID,20020213,0
MS,20020213,0
GA,20020213,258677.075758687
WA,20020213,0
CA,20020214,0
NY,20020214,0
ND,20020214,0
AZ,20020214,0
VT,20020214,0
FL,20020214,0
GA,20020214,258677.075758687
TX,20020214,0
MN,20020214,0
MT,20020214,0
MS,20020214,0
MD,20020214,356890.340266406
MI,20020214,0
ME,20020214,0
LA,20020214,440320.844612815
WA,20020214,0
ID,20020214,0
MA,20020214,457375.77299279
NH,20020214,0
MD,20020215,356890.340266406
NH,20020215,0
ND,20020215,0
MN,20020215,0
FL,20020215,0
VT,20020215,0
MI,20020215,0
MA,20020215,457375.77299279
MT,20020215,0
WA,20020215,0
ME,20020215,0
MS,20020215,0
GA,20020215,258677.075758687
CA,20020215,0
NY,20020215,0
ID,20020215,0
TX,20020215,0
AZ,20020215,0
LA,20020215,440320.844612815
MN,20020216,0
GA,20020216,258677.075758687
FL,20020216,0
TX,20020216,0
MT,20020216,0
WA,20020216,0
MS,20020216,0
MI,20020216,0
NY,20020216,0
LA,20020216,440320.844612815
